SBRN,Hospital,FieldItemMasterNumber,Part Name,Part Description,Unit of Measure,Classification,Manufacturer Name,Vendor Name,Vendor Contact Info,Vendor Part Number,Catalog Number,Price,Lot Number,Batch Number,Expiration Date,Recall Status,Purchase Order Number,Purchase Date,Order Status,QtyOnOrder,OnHandQty,Location,NationalItemMasterId,DataQualityFlags,HumanReviewRequired
SBRN0270,Hospital A,QJ11272I,Scalpel Size 10,Scalpel Size 10 - Imported,BOX,Implant,MedSupply Corp,MedLogix,463623,VP-9173,CAT-49917,1203.56,LOT-94831,BATCH-5828,2024-05-23,None,PO-997609,2027-02-01,Canceled,119,26,Receiving Dock,NIM-SCALPEL-SIZE-10,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0271,Hospital A,QJ11272I,Scalpel Size 10,Scalpel Size 10 - Imported,BOX,Implant,MedSupply Corp,MedLogix,463623,VP-9173,CAT-49917,1203.56,LOT-94831,BATCH-5828,2024-05-23,None,PO-997609,2027-02-01,Canceled,119,26,Receiving Dock,NIM-SCALPEL-SIZE-10,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0272,Hospital A,UF4797PQ,Scalpel Size 10,Scalpel Size 10 - Generic,BOX,Supply,MedSupply Corp,Prime Healthcare Vendors,173717,VP-3984,CAT-45860,1441.19,LOT-47882,BATCH-7203,,Monitoring,PO-304160,2028-11-27,Canceled,1,8,Surgery Closet,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW,True
SBRN0273,Hospital A,UF4797PQ,Scalpel Size 10,Scalpel Size 10 - Generic,BOX,Supply,MedSupply Corp,Prime Healthcare Vendors,173717,VP-3984,CAT-45860,1441.19,LOT-47882,BATCH-7203,,Monitoring,PO-304160,2028-11-27,Canceled,1,8,Surgery Closet,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW,True
SBRN0274,Hospital A,UF4797PQ,Scalpel Size 10,Scalpel Size 10 - Generic,BOX,Supply,MedSupply Corp,Prime Healthcare Vendors,173717,VP-3984,CAT-45860,1441.19,LOT-47882,BATCH-7203,,Monitoring,PO-304160,2028-11-27,Canceled,1,8,Surgery Closet,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW,True
SBRN0275,Hospital A,UF4797PQ,Scalpel Size 10,Scalpel Size 10 - Generic,BOX,Supply,MedSupply Corp,Prime Healthcare Vendors,173717,VP-3984,CAT-45860,1441.19,LOT-47882,BATCH-7203,,Monitoring,PO-304160,2028-11-27,Canceled,1,8,Surgery Closet,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW,True
SBRN0276,Hospital A,UF4797PQ,Scalpel Size 10,Scalpel Size 10 - Generic,BOX,Supply,MedSupply Corp,Prime Healthcare Vendors,173717,VP-3984,CAT-45860,1441.19,LOT-47882,BATCH-7203,,Monitoring,PO-304160,2028-11-27,Canceled,1,8,Surgery Closet,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW,True
SBRN0277,Hospital A,UF4797PQ,Scalpel Size 10,Scalpel Size 10 - Generic,BOX,Supply,MedSupply Corp,Prime Healthcare Vendors,173717,VP-3984,CAT-45860,1441.19,LOT-47882,BATCH-7203,,Monitoring,PO-304160,2028-11-27,Canceled,1,8,Surgery Closet,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW,True
SBRN0278,Hospital A,HN883458,Scalpel Size 10,Scalpel Size 10 - Generic,EA,Pharmaceutical,HealthCorp Intl,GlobalMed,209771,VP-6909,CAT-85889,1439.48,LOT-98611,BATCH-8933,2020-02-26,Monitoring,PO-340780,2026-08-05,Delivered,51,46,ICU Storage,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0279,Hospital A,HN883458,Scalpel Size 10,Scalpel Size 10 - Generic,EA,Pharmaceutical,HealthCorp Intl,GlobalMed,209771,VP-6909,CAT-85889,1439.48,LOT-98611,BATCH-8933,2020-02-26,Monitoring,PO-340780,2026-08-05,Delivered,51,46,ICU Storage,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0280,Hospital A,PT3621O9,Scalpel Size 10,Scalpel Size 10 - Generic,EA,Implant,HealthCorp Intl,HealthEquip Direct,844953,VP-9481,CAT-68307,557.29,LOT-95949,BATCH-1179,2022-09-04,Active,PO-800770,2028-12-10,Pending,23,9,ICU Storage,NIM-SCALPEL-SIZE-10,FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0281,Hospital A,PT3621O9,Scalpel Size 10,Scalpel Size 10 - Generic,EA,Implant,HealthCorp Intl,HealthEquip Direct,844953,VP-9481,CAT-68307,557.29,LOT-95949,BATCH-1179,2022-09-04,Active,PO-800770,2028-12-10,Pending,23,9,ICU Storage,NIM-SCALPEL-SIZE-10,FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0282,Hospital A,PT3621O9,Scalpel Size 10,Scalpel Size 10 - Generic,EA,Implant,HealthCorp Intl,HealthEquip Direct,844953,VP-9481,CAT-68307,557.29,LOT-95949,BATCH-1179,2022-09-04,Active,PO-800770,2028-12-10,Pending,23,9,ICU Storage,NIM-SCALPEL-SIZE-10,FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0283,Hospital A,TG68586T,Scalpel Size 10,Scalpel Size 10 - Premium,EA,Pharmaceutical,HealthCorp Intl,United Medical Suppliers,632895,VP-1496,CAT-81181,1366.07,LOT-37372,BATCH-4072,2020-12-21,None,PO-384429,2020-08-20,Delivered,71,194,Pharmacy Storage,NIM-SCALPEL-SIZE-10,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRED_ITEM_FLAG,False
SBRN0284,Hospital A,TG68586T,Scalpel Size 10,Scalpel Size 10 - Premium,EA,Pharmaceutical,HealthCorp Intl,United Medical Suppliers,632895,VP-1496,CAT-81181,1366.07,LOT-37372,BATCH-4072,2020-12-21,None,PO-384429,2020-08-20,Delivered,71,194,Pharmacy Storage,NIM-SCALPEL-SIZE-10,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRED_ITEM_FLAG,False
SBRN0285,Hospital A,TG68586T,Scalpel Size 10,Scalpel Size 10 - Premium,EA,Pharmaceutical,HealthCorp Intl,United Medical Suppliers,632895,VP-1496,CAT-81181,1366.07,LOT-37372,BATCH-4072,2020-12-21,None,PO-384429,2020-08-20,Delivered,71,194,Pharmacy Storage,NIM-SCALPEL-SIZE-10,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRED_ITEM_FLAG,False
SBRN0286,Hospital A,TG68586T,Scalpel Size 10,Scalpel Size 10 - Premium,EA,Pharmaceutical,HealthCorp Intl,United Medical Suppliers,632895,VP-1496,CAT-81181,1366.07,LOT-37372,BATCH-4072,2020-12-21,None,PO-384429,2020-08-20,Delivered,71,194,Pharmacy Storage,NIM-SCALPEL-SIZE-10,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRED_ITEM_FLAG,False
SBRN0287,Hospital A,TG68586T,Scalpel Size 10,Scalpel Size 10 - Premium,EA,Pharmaceutical,HealthCorp Intl,United Medical Suppliers,632895,VP-1496,CAT-81181,1366.07,LOT-37372,BATCH-4072,2020-12-21,None,PO-384429,2020-08-20,Delivered,71,194,Pharmacy Storage,NIM-SCALPEL-SIZE-10,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRED_ITEM_FLAG,False
SBRN0288,Hospital A,JX2812BZ,Scalpel Size 10,Scalpel Size 10 - Generic,EA,Supply,HealthCorp Intl,MedLogix,879818,VP-6700,CAT-60890,345.53,LOT-67087,BATCH-3411,2026-02-03,Active,PO-353199,2022-01-29,Canceled,175,31,Clinic Supply Cabinet,NIM-SCALPEL-SIZE-10,EXPIRED_ITEM_FLAG,False
SBRN0289,Hospital A,JX2812BZ,Scalpel Size 10,Scalpel Size 10 - Generic,EA,Supply,HealthCorp Intl,MedLogix,879818,VP-6700,CAT-60890,345.53,LOT-67087,BATCH-3411,2026-02-03,Active,PO-353199,2022-01-29,Canceled,175,31,Clinic Supply Cabinet,NIM-SCALPEL-SIZE-10,EXPIRED_ITEM_FLAG,False
SBRN0290,Hospital A,JX2812BZ,Scalpel Size 10,Scalpel Size 10 - Generic,EA,Supply,HealthCorp Intl,MedLogix,879818,VP-6700,CAT-60890,354.53,LOT-67087,BATCH-3411,2026-02-03,Active,PO-353199,2022-01-29,Canceled,175,31,Clinic Supply Cabinet,NIM-SCALPEL-SIZE-10,EXPIRED_ITEM_FLAG,False
SBRN0291,Hospital A,JX2812BZ,Scalpel Size 10,Scalpel Size 10 - Generic,EA,Supply,HealthCorp Intl,MedLogix,879818,VP-6700,CAT-60890,345.53,LOT-67087,BATCH-3411,2026-02-03,Active,PO-353199,2022-01-29,Canceled,175,31,Clinic Supply Cabinet,NIM-SCALPEL-SIZE-10,EXPIRED_ITEM_FLAG,False
SBRN0292,Hospital A,DW6579GD,Scalpel Size 10,Scalpel Size 10 - Standard,PACK,Implant,HealthCorp Intl,GlobalMed,427827,VP-6936,CAT-67702,587.52,LOT-31077,BATCH-8999,2020-04-21,Monitoring,PO-158337,2028-08-04,Canceled,169,29,ICU Storage,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0293,Hospital A,DW6579GD,Scalpel Size 10,Scalpel Size 10 - Standard,PACK,Implant,HealthCorp Intl,GlobalMed,427827,VP-6936,CAT-67702,587.52,LOT-31077,BATCH-8999,2020-04-21,Monitoring,PO-158337,2028-08-04,Canceled,169,29,ICU Storage,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0294,Hospital A,DW6579GD,Scalpel Size 10,Scalpel Size 10 - Standard,PACK,Implant,HealthCorp Intl,GlobalMed,427827,VP-6936,CAT-67702,587.52,LOT-31077,BATCH-8999,2020-04-21,Monitoring,PO-158337,2028-08-04,Canceled,169,29,ICU Storage,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0295,Hospital A,DW6579GD,Scalpel Size 10,Scalpel Size 10 - Standard,PACK,Implant,HealthCorp Intl,GlobalMed,427827,VP-6936,CAT-67702,587.52,LOT-31077,BATCH-8999,2020-04-21,Monitoring,PO-158337,2028-08-04,Canceled,169,29,ICU Storage,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0296,Hospital A,DW6579GD,Scalpel Size 10,Scalpel Size 10 - Standard,PACK,Implant,HealthCorp Intl,GlobalMed,427827,VP-6936,CAT-67702,587.52,LOT-31077,BATCH-8999,2020-04-21,Monitoring,PO-158337,2028-08-04,Canceled,169,29,ICU Storage,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0297,Hospital A,WZ0721YI,Scalpel Size 10,Scalpel Size 10 - Standard,PACK,Medical,MedSupply Corp,GlobalMed,719022,VP-8990,CAT-45682,924.4,LOT-99122,BATCH-6310,2020-10-14,Monitoring,PO-213481,,Pending,25,32,Main Warehouse,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN0298,Hospital A,WZ0721YI,Scalpel Size 10,Scalpel Size 10 - Standard,PACK,Medical,MedSupply Corp,GlobalMed,719022,VP-8990,CAT-45682,924.4,LOT-99122,BATCH-6310,2020-10-14,Monitoring,PO-213481,,Pending,25,32,Main Warehouse,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN0299,Hospital A,WZ0721YI,Scalpel Size 10,Scalpel Size 10 - Standard,PACK,Medical,MedSupply Corp,GlobalMed,719022,VP-8990,CAT-45682,924.4,LOT-99122,BATCH-6310,2020-10-14,Monitoring,PO-213481,,Pending,25,32,Main Warehouse,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN0300,Hospital A,WZ0721YI,Scalpel Size 10,Scalpel Size 10 - Standard,PACK,Medical,MedSupply Corp,GlobalMed,719022,VP-8990,CAT-45682,924.4,LOT-99122,BATCH-6310,2020-10-14,Monitoring,PO-213481,,Pending,25,32,Main Warehouse,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN0301,Hospital A,WZ0721YI,Scalpel Size 10,Scalpel Size 10 - Standard,PACK,Medical,MedSupply Corp,GlobalMed,719022,VP-8990,CAT-45682,924.4,LOT-99122,BATCH-6310,2020-10-14,Monitoring,PO-213481,,Pending,25,32,Main Warehouse,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN0302,Hospital A,WZ0721YI,Scalpel Size 10,Scalpel Size 10 - Standard,PACK,Medical,MedSupply Corp,GlobalMed,719022,VP-8990,CAT-45682,924.4,LOT-99122,BATCH-6310,2020-10-14,Monitoring,PO-213481,,Pending,25,32,Main Warehouse,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN0303,Hospital A,WZ0721YI,Scalpel Size 10,Scalpel Size 10 - Standard,PACK,Medical,MedSupply Corp,GlobalMed,719022,VP-8990,CAT-45682,924.4,LOT-99122,BATCH-6310,2020-10-14,Monitoring,PO-213481,,Pending,25,32,Main Warehouse,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN0304,Hospital A,WZ0721YI,Scalpel Size 10,Scalpel Size 10 - Standard,PACK,Medical,MedSupply Corp,GlobalMed,719022,VP-8990,CAT-45682,924.4,LOT-99122,BATCH-6310,2020-10-14,Monitoring,PO-213481,,Pending,25,32,Main Warehouse,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN0305,Hospital A,WZ0721YI,Scalpel Size 10,Scalpel Size 10 - Standard,PACK,Medical,MedSupply Corp,GlobalMed,719022,VP-8990,CAT-45682,924.4,LOT-99122,BATCH-6310,2020-10-14,Monitoring,PO-213481,,Pending,25,32,Main Warehouse,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN0306,Hospital A,DJ2436HU,Scalpel Size 10,Scalpel Size 10 - Premium,PACK,Supply,SurgiTech LLC,United Medical Suppliers,384979,VP-7370,CAT-49349,916.86,LOT-38252,BATCH-9471,2022-06-12,Monitoring,PO-676569,2025-10-11,Pending,36,23,Receiving Dock,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0307,Hospital A,DJ2436HU,Scalpel Size 10,Scalpel Size 10 - Premium,PACK,Supply,SurgiTech LLC,United Medical Suppliers,384979,VP-7370,CAT-49349,916.86,LOT-38252,BATCH-9471,2022-06-12,Monitoring,PO-676569,2025-10-11,Pending,36,23,Receiving Dock,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0308,Hospital A,DJ2436HU,Scalpel Size 10,Scalpel Size 10 - Premium,PACK,Supply,SurgiTech LLC,United Medical Suppliers,384979,VP-7370,CAT-49349,916.86,LOT-38252,BATCH-9471,2022-06-12,Monitoring,PO-676569,2025-10-11,Pending,36,23,Receiving Dock,NIM-SCALPEL-SIZE-10,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0309,Hospital A,HS76574M,Scalpel Size 10,Scalpel Size 10 - Generic,BAG,Implant,MedSupply Corp,Prime Healthcare Vendors,865522,VP-4381,CAT-38555,1104.31,LOT-34070,BATCH-7657,2028-10-10,None,PO-795125,2025-09-11,Delivered,149,12,Pharmacy Storage,NIM-SCALPEL-SIZE-10,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE,False
SBRN0310,Hospital A,BU8415WB,Surgical Gloves,Surgical Gloves - Standard,PACK,Surgical,MedSupply Corp,Prime Healthcare Vendors,268004,VP-3725,CAT-81902,1332.26,LOT-18662,BATCH-7366,2023-03-13,None,PO-616023,2028-05-11,Canceled,119,18,Receiving Dock,NIM-SURGICAL-GLOVES,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0311,Hospital A,NB1565G4,Surgical Gloves,Surgical Gloves - Generic,BAG,Medical,MedSupply Corp,MedLogix,613942,VP-7381,CAT-90729,754.56,LOT-95851,BATCH-8312,2020-06-09,Active,PO-553478,2021-01-10,Pending,143,163,ICU Storage,NIM-SURGICAL-GLOVES,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0312,Hospital A,NB1565G4,Surgical Gloves,Surgical Gloves - Generic,BAG,Medical,MedSupply Corp,MedLogix,613942,VP-7381,CAT-90729,754.56,LOT-95851,BATCH-8312,2020-06-09,Active,PO-553478,2021-01-10,Pending,143,163,ICU Storage,NIM-SURGICAL-GLOVES,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0313,Hospital A,NB1565G4,Surgical Gloves,Surgical Gloves - Generic,BAG,Medical,MedSupply Corp,MedLogix,613942,VP-7381,CAT-90729,754.56,LOT-95851,BATCH-8312,2020-06-09,Active,PO-553478,2021-01-10,Pending,143,163,ICU Storage,NIM-SURGICAL-GLOVES,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0314,Hospital A,NB1565G4,Surgical Gloves,Surgical Gloves - Generic,BAG,Medical,MedSupply Corp,MedLogix,613942,VP-7381,CAT-90729,754.56,LOT-95851,BATCH-8312,2020-06-09,Active,PO-553478,2021-01-10,Pending,143,163,ICU Storage,NIM-SURGICAL-GLOVES,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0315,Hospital A,NB1565G4,Surgical Gloves,Surgical Gloves - Generic,BAG,Medical,MedSupply Corp,MedLogix,613942,VP-7381,CAT-90729,754.56,LOT-95851,BATCH-8312,2020-06-09,Active,PO-553478,2021-01-10,Pending,143,163,ICU Storage,NIM-SURGICAL-GLOVES,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0316,Hospital A,QJ11272I,Surgical Gloves,Surgical Gloves - Imported,BOX,Pharmaceutical,SurgiTech LLC,GlobalMed,596810,VP-7816,CAT-89368,1052.49,LOT-97806,BATCH-1909,2022-02-27,Monitoring,PO-634978,2020-12-22,Pending,76,11,Clinic Supply Cabinet,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN0317,Hospital A,QJ11272I,Surgical Gloves,Surgical Gloves - Imported,BOX,Pharmaceutical,SurgiTech LLC,GlobalMed,596810,VP-7816,CAT-89368,1052.49,LOT-97806,BATCH-1909,2022-02-27,Monitoring,PO-634978,2020-12-22,Pending,76,11,Clinic Supply Cabinet,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN0318,Hospital A,QJ11272I,Surgical Gloves,Surgical Gloves - Imported,BOX,Pharmaceutical,SurgiTech LLC,GlobalMed,596810,VP-7816,CAT-89368,1052.49,LOT-97806,BATCH-1909,2022-02-27,Monitoring,PO-634978,2020-12-22,Pending,76,11,Clinic Supply Cabinet,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN0319,Hospital A,QJ11272I,Surgical Gloves,Surgical Gloves - Imported,BOX,Pharmaceutical,SurgiTech LLC,GlobalMed,596810,VP-7816,CAT-89368,1052.49,LOT-97806,BATCH-1909,2022-02-27,Monitoring,PO-634978,2020-12-22,Pending,76,11,Clinic Supply Cabinet,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN0320,Hospital A,QJ11272I,Surgical Gloves,Surgical Gloves - Imported,BOX,Pharmaceutical,SurgiTech LLC,GlobalMed,596810,VP-7816,CAT-89368,1052.49,LOT-97806,BATCH-1909,2022-02-27,Monitoring,PO-634978,2020-12-22,Pending,76,11,Clinic Supply Cabinet,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN0321,Hospital A,QJ11272I,Surgical Gloves,Surgical Gloves - Imported,BOX,Pharmaceutical,SurgiTech LLC,GlobalMed,596810,VP-7816,CAT-89368,1052.49,LOT-97806,BATCH-1909,2022-02-27,Monitoring,PO-634978,2020-12-22,Pending,76,11,Clinic Supply Cabinet,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN0322,Hospital A,TG68586T,Surgical Gloves,Surgical Gloves - Generic,BOX,Medical,MedSupply Corp,Prime Healthcare Vendors,557692,VP-4932,CAT-84105,862.29,LOT-82823,BATCH-3699,2020-12-31,Monitoring,PO-886225,2027-08-13,Pending,183,84,ICU Storage,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0323,Hospital A,TG68586T,Surgical Gloves,Surgical Gloves - Generic,BOX,Medical,MedSupply Corp,Prime Healthcare Vendors,557692,VP-4932,CAT-84105,862.29,LOT-82823,BATCH-3699,2020-12-31,Monitoring,PO-886225,2027-08-13,Pending,183,84,ICU Storage,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0324,Hospital A,TG68586T,Surgical Gloves,Surgical Gloves - Generic,BOX,Medical,MedSupply Corp,Prime Healthcare Vendors,557692,VP-4932,CAT-84105,862.29,LOT-82823,BATCH-3699,2020-12-31,Monitoring,PO-886225,2027-08-13,Pending,183,84,ICU Storage,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0325,Hospital A,TG68586T,Surgical Gloves,Surgical Gloves - Generic,BOX,Medical,MedSupply Corp,Prime Healthcare Vendors,557692,VP-4932,CAT-84105,862.29,LOT-82823,BATCH-3699,2020-12-31,Monitoring,PO-886225,2027-08-13,Pending,183,84,ICU Storage,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0326,Hospital A,TG68586T,Surgical Gloves,Surgical Gloves - Generic,BOX,Medical,MedSupply Corp,Prime Healthcare Vendors,557692,VP-4932,CAT-84105,862.29,LOT-82823,BATCH-3699,2020-12-31,Monitoring,PO-886225,2027-08-13,Pending,183,84,ICU Storage,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN0327,Hospital A,TG68586T,Surgical Gloves,Surgical Gloves - Generic,BOX,Medical,MedSupply Corp,Prime Healthcare Vendors,557692,VP-4932,CAT-84105,862.29,LOT-82823,BATCH-3699,2020-12-31,Monitoring,PO-886225,2027-08-13,Pending,183,84,ICU Storage,NIM-SURGICAL-GLOVES,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
