issue_id,category,source_artifact,field_or_entity,decision_needed,owner,status,notes
HRQ-00613,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0859
HRQ-00614,record_level_data_quality,dataset-raw-excel-data,record,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0860
HRQ-00615,record_level_data_quality,dataset-raw-excel-data,record,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0861
HRQ-00616,record_level_data_quality,dataset-raw-excel-data,record,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0862
HRQ-00617,record_level_data_quality,dataset-raw-excel-data,record,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0863
HRQ-00618,record_level_data_quality,dataset-raw-excel-data,record,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0864
HRQ-00619,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0865
HRQ-00620,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0866
HRQ-00621,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0867
HRQ-00622,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0868
HRQ-00623,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0869
HRQ-00624,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW,SME/Data Governance,open,SBRN=SBRN0874
HRQ-00625,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW,SME/Data Governance,open,SBRN=SBRN0875
HRQ-00626,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW,SME/Data Governance,open,SBRN=SBRN0876
HRQ-00627,record_level_data_quality,dataset-raw-excel-data,record,FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW,SME/Data Governance,open,SBRN=SBRN0877
HRQ-00628,record_level_data_quality,dataset-raw-excel-data,record,FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW,SME/Data Governance,open,SBRN=SBRN0878
HRQ-00629,record_level_data_quality,dataset-raw-excel-data,record,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0883
HRQ-00630,record_level_data_quality,dataset-raw-excel-data,record,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0884
HRQ-00631,record_level_data_quality,dataset-raw-excel-data,record,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0885
HRQ-00632,record_level_data_quality,dataset-raw-excel-data,record,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0886
HRQ-00633,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW,SME/Data Governance,open,SBRN=SBRN0887
HRQ-00634,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW,SME/Data Governance,open,SBRN=SBRN0888
HRQ-00635,record_level_data_quality,dataset-raw-excel-data,record,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0889
HRQ-00636,record_level_data_quality,dataset-raw-excel-data,record,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0912
HRQ-00637,record_level_data_quality,dataset-raw-excel-data,record,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0913
HRQ-00638,record_level_data_quality,dataset-raw-excel-data,record,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0914
HRQ-00639,record_level_data_quality,dataset-raw-excel-data,record,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0915
HRQ-00640,record_level_data_quality,dataset-raw-excel-data,record,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0916
HRQ-00641,record_level_data_quality,dataset-raw-excel-data,record,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0917
HRQ-00642,record_level_data_quality,dataset-raw-excel-data,record,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0918
HRQ-00643,record_level_data_quality,dataset-raw-excel-data,record,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0919
HRQ-00644,record_level_data_quality,dataset-raw-excel-data,record,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0920
HRQ-00645,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0921
HRQ-00646,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0922
HRQ-00647,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0923
HRQ-00648,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0924
HRQ-00649,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0925
HRQ-00650,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0926
HRQ-00651,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0927
HRQ-00652,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0928
HRQ-00653,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0929
HRQ-00654,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,SME/Data Governance,open,SBRN=SBRN0930
HRQ-00655,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,SME/Data Governance,open,SBRN=SBRN0931
HRQ-00656,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,SME/Data Governance,open,SBRN=SBRN0932
HRQ-00657,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,SME/Data Governance,open,SBRN=SBRN0933
HRQ-00658,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,SME/Data Governance,open,SBRN=SBRN0934
HRQ-00659,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,SME/Data Governance,open,SBRN=SBRN0935
HRQ-00660,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,SME/Data Governance,open,SBRN=SBRN0936
HRQ-00661,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,SME/Data Governance,open,SBRN=SBRN0937
HRQ-00662,record_level_data_quality,dataset-raw-excel-data,record,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0940
HRQ-00663,record_level_data_quality,dataset-raw-excel-data,record,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0941
HRQ-00664,record_level_data_quality,dataset-raw-excel-data,record,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0942
HRQ-00665,record_level_data_quality,dataset-raw-excel-data,record,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0943
HRQ-00666,record_level_data_quality,dataset-raw-excel-data,record,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0944
HRQ-00667,record_level_data_quality,dataset-raw-excel-data,record,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0945
HRQ-00668,record_level_data_quality,dataset-raw-excel-data,record,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0946
HRQ-00669,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW,SME/Data Governance,open,SBRN=SBRN0947
HRQ-00670,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW,SME/Data Governance,open,SBRN=SBRN0948
HRQ-00671,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW,SME/Data Governance,open,SBRN=SBRN0949
HRQ-00672,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW,SME/Data Governance,open,SBRN=SBRN0950
HRQ-00673,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,SME/Data Governance,open,SBRN=SBRN0955
HRQ-00674,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,SME/Data Governance,open,SBRN=SBRN0956
HRQ-00675,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,SME/Data Governance,open,SBRN=SBRN0957
HRQ-00676,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,SME/Data Governance,open,SBRN=SBRN0958
HRQ-00677,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,SME/Data Governance,open,SBRN=SBRN0962
HRQ-00678,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,SME/Data Governance,open,SBRN=SBRN0963
HRQ-00679,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,SME/Data Governance,open,SBRN=SBRN0964
HRQ-00680,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,SME/Data Governance,open,SBRN=SBRN0965
HRQ-00681,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,SME/Data Governance,open,SBRN=SBRN0966
HRQ-00682,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,SME/Data Governance,open,SBRN=SBRN0967
HRQ-00683,record_level_data_quality,dataset-raw-excel-data,record,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW,SME/Data Governance,open,SBRN=SBRN0968
HRQ-00684,record_level_data_quality,dataset-raw-excel-data,record,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW,SME/Data Governance,open,SBRN=SBRN0969
HRQ-00685,record_level_data_quality,dataset-raw-excel-data,record,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW,SME/Data Governance,open,SBRN=SBRN0970
HRQ-00686,record_level_data_quality,dataset-raw-excel-data,record,FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0976
HRQ-00687,record_level_data_quality,dataset-raw-excel-data,record,FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0977
HRQ-00688,record_level_data_quality,dataset-raw-excel-data,record,FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0978
HRQ-00689,record_level_data_quality,dataset-raw-excel-data,record,FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0979
HRQ-00690,record_level_data_quality,dataset-raw-excel-data,record,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0984
HRQ-00691,record_level_data_quality,dataset-raw-excel-data,record,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0985
HRQ-00692,record_level_data_quality,dataset-raw-excel-data,record,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0986
HRQ-00693,record_level_data_quality,dataset-raw-excel-data,record,FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0994
HRQ-00694,record_level_data_quality,dataset-raw-excel-data,record,FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0995
HRQ-00695,record_level_data_quality,dataset-raw-excel-data,record,FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0996
HRQ-00696,record_level_data_quality,dataset-raw-excel-data,record,FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0997
HRQ-00697,record_level_data_quality,dataset-raw-excel-data,record,FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0998
HRQ-00698,record_level_data_quality,dataset-raw-excel-data,record,FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN0999
HRQ-00699,record_level_data_quality,dataset-raw-excel-data,record,FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN1000
HRQ-00700,record_level_data_quality,dataset-raw-excel-data,record,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN1004
HRQ-00701,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,SME/Data Governance,open,SBRN=SBRN1005
HRQ-00702,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,SME/Data Governance,open,SBRN=SBRN1006
HRQ-00703,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,SME/Data Governance,open,SBRN=SBRN1007
HRQ-00704,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,SME/Data Governance,open,SBRN=SBRN1008
HRQ-00705,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,SME/Data Governance,open,SBRN=SBRN1009
HRQ-00706,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN1010
HRQ-00707,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN1011
HRQ-00708,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN1012
HRQ-00709,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN1013
HRQ-00710,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN1014
HRQ-00711,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN1022
HRQ-00712,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN1023
HRQ-00713,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN1024
HRQ-00714,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN1025
HRQ-00715,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN1026
HRQ-00716,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN1028
HRQ-00717,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN1029
HRQ-00718,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN1030
HRQ-00719,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN1031
HRQ-00720,record_level_data_quality,dataset-raw-excel-data,record,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN1032
HRQ-00721,record_level_data_quality,dataset-raw-excel-data,record,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN1033
HRQ-00722,record_level_data_quality,dataset-raw-excel-data,record,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN1034
HRQ-00723,record_level_data_quality,dataset-raw-excel-data,record,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN1035
HRQ-00724,record_level_data_quality,dataset-raw-excel-data,record,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN1036
HRQ-00725,record_level_data_quality,dataset-raw-excel-data,record,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN1037
HRQ-00726,record_level_data_quality,dataset-raw-excel-data,record,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN1038
HRQ-00727,record_level_data_quality,dataset-raw-excel-data,record,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,SME/Data Governance,open,SBRN=SBRN1044
